Unnamed: 0,UPRN,Address,raw_Construction_type,Processed_Construction_Type,Other_Attributes,BRE_mapping_matches,BRE_Class,Latitude,Longitude
5140,,28 MIDDLE BRAE ABERDEEN AB21 9UW,wimpey no fines,wimpey no fines,{'Year_Built': '02/09/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5141,,30 MIDDLE BRAE ABERDEEN AB21 9UW,wimpey no fines,wimpey no fines,{'Year_Built': '02/09/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5142,,32 MIDDLE BRAE ABERDEEN AB21 9UW,wimpey no fines,wimpey no fines,{'Year_Built': '02/09/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5143,,42 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '22/06/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5144,,44 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '22/06/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5145,,46 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5146,,50 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5147,,54 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5148,,58 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5149,,60 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5150,,64 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '16/05/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5151,,66 MIDDLE BRAE ABERDEEN AB21 9UU,wimpey no fines,wimpey no fines,{'Year_Built': '22/06/1968'},Wimpey No-Fines,ISC,57.1740897,-2.1898475
5152,,4 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5153,,5 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5154,,6 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5155,,8 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5156,,10 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5157,,12 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '22/02/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5158,,14 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5159,,18 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5160,,19 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '28/11/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5161,,20 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5162,,22 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5163,,24 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '08/02/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5164,,26 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '08/02/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5165,,27 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5166,,28 MIDDLEMUIR PLACE ABERDEEN AB21 9WB,wimpey no fines,wimpey no fines,{'Year_Built': '08/02/1969'},Wimpey No-Fines,ISC,57.1717633,-2.1893321
5167,,1 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5168,,2 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5169,,4 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5170,,5 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5171,,6 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '31/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5172,,7 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5173,,8 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5174,,9 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '05/08/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5175,,10 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '28/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5176,,14 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '12/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5177,,16 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '12/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5178,,17 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '26/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5179,,19 MOSSIDE WAY ABERDEEN AB21 9UG,wimpey no fines,wimpey no fines,{'Year_Built': '26/07/1967'},Wimpey No-Fines,ISC,57.1731446,-2.186117
5180,,2 NETHERBRAE ABERDEEN AB21 9UN,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.624485,-2.350287011722533
5181,,1 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5182,,2 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5183,,4 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5184,,6 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5185,,10 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5186,,24 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/03/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5187,,26 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/03/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5188,,30 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/03/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5189,,36 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5190,,41 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '14/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5191,,42 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '14/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5192,,43 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5193,,45 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5194,,46 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/02/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5195,,47 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5196,,48 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5197,,52 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5198,,54 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5199,,56 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5200,,58 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5201,,60 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '21/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5202,,64 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '21/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5203,,67 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/03/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5204,,73 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/06/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5205,,74 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5206,,75 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/06/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5207,,83 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5208,,87 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '07/05/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5209,,91 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '21/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5210,,107 OVERHILL GARDENS ABERDEEN AB22 8QR,wimpey no fines,wimpey no fines,{'Year_Built': '21/04/1975'},Wimpey No-Fines,ISC,57.1830344,-2.1139457
5211,,1 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5212,,3 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5213,,7 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '02/11/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5214,,9 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '21/10/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5215,,11 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5216,,13 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5217,,15 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5218,,17 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '02/11/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5219,,19 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5220,,23 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '16/09/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5221,,25 OVERHILLS WALK ABERDEEN AB21 9UZ,wimpey no fines,wimpey no fines,{'Year_Built': '02/11/1968'},Wimpey No-Fines,ISC,57.1729675,-2.1915168
5222,,2 PARKHEAD GARDENS ABERDEEN AB21 9UQ,wimpey no fines,wimpey no fines,{'Year_Built': '01/05/1968'},Wimpey No-Fines,ISC,57.174365,-2.1890554
5223,,4 PARKHEAD GARDENS ABERDEEN AB21 9UQ,wimpey no fines,wimpey no fines,{'Year_Built': '01/05/1968'},Wimpey No-Fines,ISC,57.174365,-2.1890554
5224,,6 PARKHEAD GARDENS ABERDEEN AB21 9UQ,wimpey no fines,wimpey no fines,{'Year_Built': '01/05/1968'},Wimpey No-Fines,ISC,57.174365,-2.1890554
5225,,10 PITDOURIE WALK ABERDEEN AB21 9UP,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1745572,-2.1883748
5226,,15 PITDOURIE WALK ABERDEEN AB21 9UP,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1969'},Wimpey No-Fines,ISC,57.1745572,-2.1883748
5227,,2 SCURDIE NESS ABERDEEN AB12 3NG,wimpey no fines,wimpey no fines,{'Year_Built': '21/07/1978'},Wimpey No-Fines,ISC,57.10694255,-2.0830112982100566
5228,,26 SEAL CRAIG GARDENS ABERDEEN AB12 3SH,wimpey no fines,wimpey no fines,{'Year_Built': '21/11/1977'},Wimpey No-Fines,ISC,,
5229,,40 SEAL CRAIG GARDENS ABERDEEN AB12 3SH,wimpey no fines,wimpey no fines,{'Year_Built': '29/09/1977'},Wimpey No-Fines,ISC,,
5230,,41 SEAL CRAIG GARDENS ABERDEEN AB12 3SH,wimpey no fines,wimpey no fines,{'Year_Built': '29/09/1977'},Wimpey No-Fines,ISC,,
5231,,43 SEAL CRAIG GARDENS ABERDEEN AB12 3SH,wimpey no fines,wimpey no fines,{'Year_Built': '29/09/1977'},Wimpey No-Fines,ISC,,
5232,,3 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '09/03/1979'},Wimpey No-Fines,ISC,57.105863799999995,-2.079012750000003
5233,,8 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '16/02/1979'},Wimpey No-Fines,ISC,57.1061193,-2.079311597984569
5234,,11 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '06/03/1979'},Wimpey No-Fines,ISC,57.106366449999996,-2.078921639760016
5235,,23 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '06/03/1979'},Wimpey No-Fines,ISC,57.1061695,-2.077643663194637
5236,,26 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '09/03/1979'},Wimpey No-Fines,ISC,57.1060057,-2.077892600000002
5237,,40 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '09/03/1979'},Wimpey No-Fines,ISC,57.1056608,-2.0782447499999996
5238,,56 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '26/03/1979'},Wimpey No-Fines,ISC,57.105342500000006,-2.0795554765995137
5239,,57 SHIELDHILL GARDENS ABERDEEN AB12 3JY,wimpey no fines,wimpey no fines,{'Year_Built': '26/03/1979'},Wimpey No-Fines,ISC,57.10536755,-2.0796328000000024
5240,,13 SHIELHILL GARDENS ABERDEEN AB22 8RN,wimpey no fines,wimpey no fines,{'Year_Built': '21/04/1975'},Wimpey No-Fines,ISC,57.1831711,-2.111249840764862
5241,,15 SHIELHILL GARDENS ABERDEEN AB22 8RN,wimpey no fines,wimpey no fines,{'Year_Built': '21/01/1975'},Wimpey No-Fines,ISC,57.1831711,-2.111249840764862
5242,,17 SHIELHILL GARDENS ABERDEEN AB22 8RN,wimpey no fines,wimpey no fines,{'Year_Built': '21/01/1975'},Wimpey No-Fines,ISC,57.1831711,-2.111249840764862
5243,,8 SKELLY ROCK ABERDEEN AB12 3JH,wimpey no fines,wimpey no fines,{'Year_Built': '10/11/1978'},Wimpey No-Fines,ISC,57.10683765,-2.079914230198491
5244,,12 SKELLY ROCK ABERDEEN AB12 3JH,wimpey no fines,wimpey no fines,{'Year_Built': '10/11/1978'},Wimpey No-Fines,ISC,57.10715235,-2.0795081499999997
5245,,18 SKELLY ROCK ABERDEEN AB12 3JH,wimpey no fines,wimpey no fines,{'Year_Built': '10/11/1978'},Wimpey No-Fines,ISC,57.10701435,-2.0791216641351
5246,,26 SKELLY ROCK ABERDEEN AB12 3JH,wimpey no fines,wimpey no fines,{'Year_Built': '10/11/1978'},Wimpey No-Fines,ISC,57.10673395,-2.07860329815181
5247,,6 STRATHBURN STREET ABERDEEN AB12 3SE,wimpey no fines,wimpey no fines,{'Year_Built': '28/12/1977'},Wimpey No-Fines,ISC,57.10711795,-2.0856236999999997
5248,,10 STRATHBURN STREET ABERDEEN AB12 3SE,wimpey no fines,wimpey no fines,{'Year_Built': '28/12/1977'},Wimpey No-Fines,ISC,57.1069166,-2.08547657369403
5249,,4 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5250,,6 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5251,,8 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5252,,10 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5253,,12 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5254,,15 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5255,,16 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '15/02/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5256,,21 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5257,,23 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '16/12/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5258,,30 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '30/10/1967'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5259,,32 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '30/10/1967'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5260,,35 SUNNYBRAE ABERDEEN AB21 9UL,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1968'},Wimpey No-Fines,ISC,57.1720671,-2.1879336
5261,,5 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '28/01/1974'},Wimpey No-Fines,ISC,57.179046150000005,-2.1074699543768727
5262,,7 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '28/01/1974'},Wimpey No-Fines,ISC,57.179038649999995,-2.1075983955821584
5263,,8 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '08/01/1974'},Wimpey No-Fines,ISC,57.178913699999995,-2.1062702250000003
5264,,11 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '28/01/1974'},Wimpey No-Fines,ISC,57.1790828,-2.1078912728323704
5265,,16 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '15/01/1974'},Wimpey No-Fines,ISC,57.1789175,-2.1056993404757045
5266,,20 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '14/01/1974'},Wimpey No-Fines,ISC,57.179179899999994,-2.1065882241852485
5267,,25 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '28/03/1974'},Wimpey No-Fines,ISC,57.17933335,-2.1079152499999996
5268,,35 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '08/03/1974'},Wimpey No-Fines,ISC,57.179443,-2.108610678888607
5269,,37 TARBOTHILL ROAD ABERDEEN AB22 8RF,wimpey no fines,wimpey no fines,{'Year_Built': '08/03/1974'},Wimpey No-Fines,ISC,57.1795037,-2.1086699573883134
5270,,39 TARBOTHILL ROAD ABERDEEN AB22 8RE,wimpey no fines,wimpey no fines,{'Year_Built': '08/03/1974'},Wimpey No-Fines,ISC,57.17956475,-2.1087296244913896
5271,,45 TARBOTHILL ROAD ABERDEEN AB22 8RE,wimpey no fines,wimpey no fines,{'Year_Built': '15/05/1974'},Wimpey No-Fines,ISC,57.179955050000004,-2.1091107798325397
5272,,49 TARBOTHILL ROAD ABERDEEN AB22 8RE,wimpey no fines,wimpey no fines,{'Year_Built': '05/06/1974'},Wimpey No-Fines,ISC,57.18013425,-2.109249400012818
5273,,53 TARBOTHILL ROAD ABERDEEN AB22 8RE,wimpey no fines,wimpey no fines,{'Year_Built': '07/06/1974'},Wimpey No-Fines,ISC,57.18029705,-2.109442227462825
5274,,57 TARBOTHILL ROAD ABERDEEN AB22 8RE,wimpey no fines,wimpey no fines,{'Year_Built': '20/05/1974'},Wimpey No-Fines,ISC,57.1794611,-2.1080155
5275,,7 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.1055781,-2.0810997914925364
5276,,8 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.10564305,-2.08119323827504
5277,,9 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '06/10/1978'},Wimpey No-Fines,ISC,57.105653000000004,-2.0813262241362267
5278,,11 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '18/10/1978'},Wimpey No-Fines,ISC,57.1058362,-2.080836800000002
5279,,14 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '18/10/1978'},Wimpey No-Fines,ISC,57.10604065,-2.0807303
5280,,15 TODHEAD GARDENS ABERDEEN AB12 3JE,wimpey no fines,wimpey no fines,{'Year_Built': '18/10/1978'},Wimpey No-Fines,ISC,57.1061088,-2.080694799999998
5281,,1 TULLOCH PARK ABERDEEN AB21 9XR,wimpey no fines,wimpey no fines,{'Year_Built': '30/03/1968'},Wimpey No-Fines,ISC,57.1743605,-2.1899191
5282,,7 TULLOCH PARK ABERDEEN AB21 9XR,wimpey no fines,wimpey no fines,{'Year_Built': '30/03/1968'},Wimpey No-Fines,ISC,57.1743605,-2.1899191
5283,,11 TULLOCH PARK ABERDEEN AB21 9XR,wimpey no fines,wimpey no fines,{'Year_Built': '30/03/1968'},Wimpey No-Fines,ISC,57.1743605,-2.1899191
5284,,2 USAN NESS ABERDEEN AB12 3NF,wimpey no fines,wimpey no fines,{'Year_Built': '30/05/1978'},Wimpey No-Fines,ISC,57.10728855,-2.0818340520579692
5285,,11 USAN NESS ABERDEEN AB12 3NF,wimpey no fines,wimpey no fines,{'Year_Built': '10/04/1978'},Wimpey No-Fines,ISC,57.107647400000005,-2.082324063929624
5286,,17 USAN NESS ABERDEEN AB12 3NF,wimpey no fines,wimpey no fines,{'Year_Built': '04/05/1978'},Wimpey No-Fines,ISC,57.10787735,-2.0818588
5287,,20 USAN NESS ABERDEEN AB12 3NF,wimpey no fines,wimpey no fines,{'Year_Built': '04/05/1978'},Wimpey No-Fines,ISC,57.10795925,-2.0816329
5288,,21 USAN NESS ABERDEEN AB12 3NF,wimpey no fines,wimpey no fines,{'Year_Built': '04/05/1978'},Wimpey No-Fines,ISC,57.10803175,-2.081430493878779
